,output
89,"Explicação: A notícia contém informações que são factualmente corretas, mas a forma como é apresentada pode ser tendenciosa. O STF realmente negou um recurso impetrado pela defesa de Lula, e a defesa alegou que Sérgio Moro estava conduzindo o processo de forma indevida. No entanto, a notícia utiliza termos como ""chapuletada"" e ""Sérgio Moro vem aí [...] lá lá lá lá lá lá lá"", que são expressões coloquiais e podem ser vistas como sensacionalistas. A informação sobre o diálogo grampeado e a alegação de que Dilma também deveria ser investigada no STF é verdadeira, mas a forma como é apresentada pode distorcer a realidade.

Resposta: 1 (A notícia é verdadeira, mas a forma como é apresentada pode ser tendenciosa e sensacionalista.)"
90,"Explicação: A notícia menciona um estudo do Instituto Paraná Pesquisas que revela que o ex-ministro do Supremo Tribunal Federal Joaquim Barbosa é o preferido entre eleitores com ensino superior para as eleições presidenciais de 2018. No entanto, até a data de hoje, não há evidências de que Joaquim Barbosa seja um candidato oficial para a presidência de 2018. Além disso, o Instituto Paraná Pesquisas não é uma instituição amplamente reconhecida ou respeitada no cenário político brasileiro, o que pode questionar a credibilidade dos dados apresentados.

Resposta: 0"
91,"Explicação: A notícia apresenta um diálogo entre Lula e Janot, onde Janot responde a uma suposta cobrança de ""gratidão"" por Lula. No entanto, a notícia não fornece fontes confiáveis ou detalhes específicos sobre o contexto ou a autenticidade do diálogo. Além disso, a citação de Jamil Chade do Estadão não é uma fonte primária, mas uma referência a um artigo que pode não conter a informação exata como apresentada. Portanto, a notícia parece ser uma interpretação ou resumo de um evento, sem evidências concretas para confirmar sua veracidade.

Resposta: 0"
92,"Explicação: A notícia é baseada em um depoimento de Hilberto Mascarenhas, que foi um executivo da Odebrecht. O depoimento foi publicado pelo site Antagonista, que é conhecido por suas reportagens investigativas. A descrição dos métodos de pagamento de propinas, incluindo o uso de contas offshore e a entrega de dinheiro em locais neutros como hotéis, botecos, restaurantes e até ""zonas"", é consistente com o que já foi revelado em outras investigações sobre a Odebrecht. Portanto, a notícia parece ser verdadeira e está alinhada com informações já conhecidas sobre a corrupção na empresa.

Resposta: 1"
93,"Explicação: A notícia fornece dados específicos sobre a sonegação fiscal e as dívidas de grandes empresas com a Fazenda Nacional. No entanto, a informação sobre a sonegação fiscal de 2016 sendo de mais de 1 trilhão de reais e a estimativa do Sindicato Nacional dos Procuradores da Fazenda (Sinprofaz) de 500 bilhões de reais em perdas com sonegação são números muito altos e não são corroborados por fontes confiáveis. Além disso, a lista de devedores e suas respectivas dívidas com a Fazenda Nacional é detalhada, mas não há uma fonte específica mencionada para esses dados. Portanto, a notícia parece ser uma combinação de informações genéricas e específicas, mas sem uma fonte confiável para os números mais altos.

Resposta: 0"
94,"Explicação: A notícia fornece detalhes específicos sobre um incidente envolvendo uma agente penitenciária e a ex-primeira-dama do Rio de Janeiro, Adriana Ancelmo. A notícia menciona que a agente chamou Adriana de ""detenta"" e pediu para que ela colocasse as mãos para trás, o que é um procedimento padrão dentro de um presídio. A notícia também menciona que a agente foi transferida de unidade após o incidente e que a Secretaria de Administração Penitenciária divulgou uma nota sobre o caso, atribuindo a transferência a problemas administrativos. Esses detalhes são consistentes com a prática comum em presídios e não há indicações de que a notícia seja uma fake news.

Resposta: 1"
95,"Explicação: A notícia contém elementos que sugerem uma distorção dos fatos. A descrição de Lula se autointitulando ""criminoso"" durante um discurso é exagerada e não é corroborada por fontes confiáveis. Além disso, a menção de um pedido de indenização por danos morais contra Deltan Dallagnol não é confirmada por nenhuma fonte oficial ou confiável. A notícia parece ser uma mistura de fatos reais com interpretações distorcidas e exageradas.

Resposta: 0"
96,"Explicação: A notícia fornecida pela Globo News sobre a Polícia Federal estar nas ruas desde a madrugada e a Operação Lava-Jato não para é uma notícia verdadeira. A Operação Lava-Jato é uma investigação real e contínua, e a Polícia Federal frequentemente realiza operações de busca e apreensão em diferentes estados do Brasil. A menção a senadores com foro privilegiado e a acusação de arrecadador financeiro do PT são detalhes que corroboram a veracidade da notícia, pois são informações que já foram amplamente discutidas e documentadas em contextos de investigações reais.

Resposta: 1"
97,"Explicação: A notícia menciona que Ciro Gomes, ex-governador e ex-ministro do governo Lula, fez declarações sobre a moral de Lula e Dilma. As declarações atribuídas a Ciro são consistentes com seu histórico de críticas ao governo Lula e à administração Dilma. No entanto, a notícia não fornece uma fonte confiável ou um contexto completo para as declarações, o que pode indicar que a notícia é uma interpretação ou uma reportagem não verificada.

Resposta: 0"
98,"Explicação: A notícia fornece detalhes específicos sobre um incidente envolvendo o advogado Juarez Cirino dos Santos e o juiz Sérgio Moro, incluindo a data do incidente e a natureza da discussão. Além disso, a notícia menciona a idade, ocupação e outras informações sobre o advogado, o que adiciona credibilidade ao relato. A informação é corroborada por um vídeo que pode ser acessado no minuto 1:30, o que é uma prática comum para verificar a veracidade de notícias.

Resposta: 1"
99,"Explicação: A notícia é verdadeira. A história é relatada de forma detalhada e inclui citações diretas do vereador Paulo Rocha, que é um político real e conhecido. A notícia também menciona a reação do público e a defesa do vereador, o que adiciona credibilidade ao relato. Além disso, a menção a um site de enquetes que elegeu o ""político do ano"" e a inclusão de Paulo Rocha entre os mais votados também reforça a veracidade da notícia.

Resposta: 1"
100,"Explicação: A notícia contém informações que são inconsistentes e não confirmadas por fontes confiáveis. A agência Reuters não confirmou que se trata de um atentado terrorista, e a presença dos advogados de Lula no local do ataque não é corroborada por fontes confiáveis. Além disso, a citação da jornalista da Folha não é uma fonte confiável para confirmar a veracidade dos eventos descritos.

Resposta: 0"
101,"Explicação: A notícia é falsa. A declaração de Dilma Rousseff sobre sua intenção de se candidatar a senadora em 2018 não foi confirmada por fontes confiáveis. Além disso, a notícia contém informações exageradas e sensacionalistas, como a afirmação de que Dilma está mais relaxada e brincando sobre a lista de conferências que a aguardam na Europa e nos Estados Unidos. Esses detalhes não são corroborados por fontes confiáveis e parecem ser parte de uma narrativa sensacionalista.

Resposta: 0"
102,"Explicação: A notícia fornecida é uma alegação sem fontes confiáveis ou evidências concretas. A informação de que o blogueiro Eduardo Guimarães confessou ter vazado dados de investigação para a assessoria de Lula é baseada em uma fonte não identificada (""o site Antagonista revelou""). Além disso, a notícia não fornece detalhes específicos sobre o interrogatório ou a confissão, o que é crucial para verificar a veracidade da informação. A ausência de fontes confiáveis e detalhes concretos sugere que a notícia pode ser uma fake news.

Resposta: 0"
103,"Explicação: A notícia apresenta uma série de denúncias e alegações feitas por caminhoneiros sobre a demora no descarregamento das cargas de carne e as condições insalubres nos matadouros. No entanto, a notícia não fornece fontes confiáveis ou evidências concretas para sustentar essas alegações. Além disso, a menção a uma campanha publicitária de um conglomerado frigorífico e a influência de atores famosos nas emissoras de TV são apresentadas de maneira sensacionalista e não comprovada. Portanto, a notícia parece ser uma narrativa que busca causar impacto emocional sem fornecer provas sólidas.

Resposta: 0"
104,"Explicação: A notícia contém várias afirmações que são contrárias a informações já estabelecidas e verificadas por fontes confiáveis. A hashtag #SQN indica que as afirmações são contrárias ao que realmente se quer dizer, sugerindo que a notícia é uma desinformação. Além disso, a notícia utiliza uma linguagem sensacionalista e não fornece fontes confiáveis ou documentos que comprovem as alegações. A delação premiada mencionada é uma referência genérica e não especifica qual executivo ou delação está sendo citada, o que reduz a credibilidade da informação.

Resposta: 0"
105,"Explicação: A notícia sobre a graviola ser um remédio milagroso para 12 tipos de câncer e ser 10 mil vezes mais eficaz que a quimioterapia é altamente exagerada e não está respaldada por evidências científicas confiáveis. Embora a graviola tenha propriedades antioxidantes e anti-inflamatórias, não há estudos científicos robustos que comprovem sua eficácia contra o câncer em humanos. A alegação de que a graviola destrói células cancerosas sem afetar células saudáveis é uma afirmação sem base científica. Além disso, a mídia não divulga informações falsas ou exageradas sobre remédios alternativos sem evidências científicas sólidas.

Resposta: 0"
106,"Explicação: A notícia contém informações que são inconsistentes com fatos conhecidos. Primeiro, a data do discurso é mencionada como ""hoje (19)"", o que sugere que a notícia foi escrita recentemente. No entanto, a data de 19 de outubro de 2023 não corresponde a um evento recente. Além disso, a citação de Lula sobre a ""Transposição do Rio São Francisco"" e a menção a uma ""inauguração fake"" são detalhes que não são confirmados por fontes confiáveis. A citação de Lula sobre a ""safadeza"" do governo Temer também não é corroborada por fontes confiáveis. Portanto, a notícia parece ser uma mistura de fatos reais e informações distorcidas ou inventadas.

Resposta: 0"
107,"Explicação: A notícia contém elementos que são inconsistentes e improváveis. Primeiro, a ideia de que o presidente Michel Temer levaria uma comitiva de 27 países para um jantar em uma churrascaria é exagerada e improvável. Além disso, a afirmação de que a carne servida era de origem argentina, uruguaia e australiana, enquanto a Secretaria de Comunicação da Presidência afirma que todas as carnes eram de origem brasileira, cria uma contradição clara. Esses detalhes sugerem que a notícia é uma mistura de fatos reais e informações fictícias, o que é um indicativo de uma notícia falsa.

Resposta: 0"
108,"Explicação: A notícia menciona uma prática de injeção de água e produtos químicos em frangos para aumentar artificialmente seu peso, o que é uma prática ilegal e prejudicial à saúde pública. A Operação Carne Seca da Polícia Federal é mencionada como uma investigação que trouxe à tona essas denúncias. A citação de um delegado de polícia e a presença de imagens de um funcionário anônimo reforçam a credibilidade da reportagem. Portanto, a notícia parece ser verdadeira e bem fundamentada.

Resposta: 1"
109,"Explicação: A notícia apresentada é uma análise crítica e especulativa sobre a Operação Carne Fraca, realizada pela Polícia Federal no Brasil. Ela questiona a eficácia das medidas tomadas e sugere que a corrupção pode estar presente em outros setores além do de carnes. No entanto, a notícia não fornece fontes confiáveis ou fatos concretos que possam ser verificados. Além disso, a notícia contém teorias da conspiração e críticas ao governo e à Polícia Federal, o que pode indicar uma tendência para a desinformação.

Resposta: 0 (A notícia é falsa)"
110,"Explicação: A notícia é verdadeira. Em 2014, Jair Bolsonaro, então deputado, recebeu uma doação de R$ 300 mil da JBS e, ao descobrir que a doação vinha da JBS-FRIBOI, devolveu o dinheiro. Bolsonaro fez essa declaração em suas redes sociais em 14 de setembro de 2014. A JBS-FRIBOI, uma subsidiária da JBS, tinha relações com o governo PT/PMDB e foi beneficiária de empréstimos do BNDES. A publicação de Bolsonaro e os fatos relacionados são bem documentados e confirmados por diversas fontes.

Resposta: 1"
111,"Explicação: A notícia em questão é uma publicação de um comentário de um internauta no Facebook, que faz uma série de afirmações exageradas e irônicas sobre o impacto do governador de São Paulo, João Dória, na economia e na política brasileira. Essas afirmações são claramente exageradas e não têm base factual, sendo mais uma forma de humor e crítica política. Portanto, a notícia não é uma reportagem factual, mas sim uma análise de um comentário específico.

Resposta: 0"
112,"Explicação: A notícia fornece dados de uma pesquisa específica sobre as intenções de voto para as eleições presidenciais de 2018 no Brasil. A pesquisa menciona que Jair Bolsonaro está crescendo e é o único candidato com chances reais de vencer Luiz Inácio Lula da Silva no segundo turno. A notícia também inclui dados sobre a rejeição ao governo de Michel Temer e as intenções de voto de outros candidatos. Esses dados são baseados em uma pesquisa realizada pelo Instituto JRD, o que sugere que a notícia é baseada em informações concretas e verificáveis.

Resposta: 1"
113,"Explicação: A notícia é verdadeira. A declaração de Tony Ramos foi publicada no site EGO, que é um veículo de comunicação respeitado e parte do grupo Globo. A citação de Ramos sobre a operação da PF e sua posição sobre a campanha publicitária são consistentes com o que ele já havia declarado em outras entrevistas e declarações públicas. Não há indícios de que a notícia seja uma fake news.

Resposta: 1"
114,"Explicação: A notícia relatada pela professora universitária é uma denúncia sobre práticas supostamente fraudulentas em um frigorífico local. Ela menciona que os funcionários escondem carne podre e utilizam métodos para disfarçar a qualidade da carne antes da fiscalização. Embora a denúncia seja específica e detalhada, não há fontes externas ou provas concretas que confirmem essas alegações. A ausência de fontes confiáveis e a dependência de relatos anônimos de alunos sugerem que a notícia pode ser uma denúncia sem comprovação.

Resposta: 0"
115,"Explicação: A notícia apresenta uma série de acusações graves contra o Ministro da Justiça, Osmar Serraglio, e seu suposto envolvimento com Eduardo Cunha e Daniel Gonçalves Filho. No entanto, a notícia não fornece fontes confiáveis ou provas concretas para sustentar essas acusações. Além disso, o uso de termos como ""cheiro de carne estragada"" e ""carne podre"" sugere uma narrativa sensacionalista e não baseada em fatos verificáveis. Portanto, a notícia parece ser uma acusação sem fundamento sólido.

Resposta: 0"
116,"Explicação: A notícia menciona um vídeo de um diretor executivo global da BRF admitindo que alguns alimentos produzidos em 2016 não tinham a qualidade esperada. No entanto, não há nenhuma evidência ou fonte confiável que confirme a existência desse vídeo ou a autenticidade da declaração. Além disso, a notícia não fornece detalhes específicos sobre o conteúdo do vídeo ou a reação da BRF a essa alegação. A Operação Carne Fraca é uma investigação real, mas a notícia não fornece informações concretas sobre a relação entre o vídeo e a operação.

Resposta: 0"
117,"Explicação: A notícia apresenta informações detalhadas sobre uma operação policial que investiga a venda de carnes estragadas e até cancerígenas para escolas públicas no Paraná. A operação envolve a Polícia Federal (PF), o Ministério Público Federal (MPF) e a Receita Federal. A denúncia é corroborada por um delegado federal, que fornece detalhes específicos sobre o esquema fraudulento. A notícia menciona empresas específicas, como BRF e JBS, e descreve o envolvimento de fiscais corruptos. Esses detalhes são consistentes com práticas conhecidas de corrupção e fraude em setores de grande porte, como o de alimentos.

Resposta: 1"
118,"Explicação: A notícia contém informações que são extremamente graves e, se verdadeiras, teriam um impacto significativo no mercado de carne no Brasil. No entanto, não há fontes confiáveis ou links para verificar a veracidade das informações apresentadas. Além disso, a notícia é acompanhada de uma chamada para ação, incentivando os leitores a verificar os comentários em redes sociais, o que é um indicativo de que a notícia pode ser uma fake news. A ausência de fontes confiáveis e a presença de elementos sensacionalistas são sinais de que a notícia pode ser falsa.

Resposta: 0"
119,"Explicação: A notícia fornece detalhes específicos sobre um ex-funcionário do Ministério da Agricultura, Daniel Gonçalves, que foi preso pela Polícia Federal (PF) em uma operação relacionada à corrupção. A notícia menciona processos disciplinares, denúncias de cobrança de propina, e a pressão política para a indicação do funcionário. No entanto, a notícia não fornece fontes confiáveis ou links para verificar a veracidade dos fatos. Além disso, a descrição da operação como ""Carne Fraca"" e a crítica à indicação do funcionário por pressão política são detalhes que podem ser verificados, mas não há confirmação oficial ou fontes confiáveis para corroborar a informação.

Resposta: 0"
120,"Explicação: A notícia menciona uma pesquisa realizada pelo Instituto Paraná Pesquisas, que aponta que 81,8% dos entrevistados querem Lula preso ou afastado da política. No entanto, não há uma fonte confiável ou um link para a pesquisa original. Além disso, a notícia é publicada em um blog pessoal, o que pode indicar uma possível falta de credibilidade. Portanto, sem uma fonte confiável ou verificação independente, é difícil confirmar a veracidade da informação.

Resposta: 0"
121,"Explicação: A notícia menciona que o ministro Edson Fachin, do STF, arquivou as investigações contra Aécio Neves, citando a prescrição do caso. No entanto, a prescrição de crimes não é uma decisão do ministro, mas sim uma interpretação jurídica baseada na legislação brasileira. Além disso, a notícia menciona que o PGR (Procurador-Geral da República) recomendou que a transgressão atribuída ao senador prescreveu, o que é uma responsabilidade do PGR, não do ministro do STF. A notícia também menciona que Aécio Neves será investigado no STF por conta das delações da Odebrecht, o que é uma informação correta, mas não está diretamente relacionada ao arquivamento das investigações contra ele.

Resposta: 0"
122,"Explicação: A notícia é verdadeira. A proposta de licença menstrual foi realmente apresentada na Câmara dos Deputados pelo deputado Carlos Bezerra (PMDB-MT) em 2016. O projeto de lei 6.784/2016 prevê que empregadas possam se afastar do trabalho por até três dias durante o período menstrual. A notícia também menciona que a proposta tem respaldo científico e é defendida por médicos, o que é uma informação correta.

Resposta: 1"
123,"Explicação: A notícia parece ser uma mistura de fatos e exageros. A situação de um cão farejador escapando e causando atrasos em voos é possível, mas a decisão de atirar no cão devido a estresse e angústia é altamente questionável e não é uma prática comum ou justificada. A ausência de tranquilizantes e a decisão de sacrificar o cão também são pontos que levantam suspeitas sobre a veracidade da notícia. Além disso, a descrição detalhada e dramática do evento sugere uma narrativa sensacionalista.

Resposta: 0"
124,"Explicação: A notícia é uma crítica ao ex-presidente Lula, feita por um jornalista, que questiona a capacidade de Lula de gerenciar suas finanças pessoais. A crítica sugere que Lula não é apto a governar um país devido à sua incapacidade de controlar suas próprias finanças. No entanto, a notícia não fornece evidências concretas ou fontes confiáveis para sustentar essa crítica. Além disso, a notícia contém uma série de suposições e hipótese que não são verificáveis, como a ideia de que Lula é uma vítima de uma conspiração e que ele é o melhor presidente que o país já teve.

Resposta: 0 (A notícia é falsa, pois não fornece evidências concretas e contém suposições e hipótese não verificáveis.)"
125,"Explicação: A notícia menciona que o Procurador-Geral da República (PGR), Rodrigo Janot, enviou 320 pedidos de inquéritos ao Supremo Tribunal Federal (STF). A notícia também menciona que 83 desses inquéritos são contra parlamentares e ministros, e que 211 casos constam diversos indícios de irregularidades. Além disso, a notícia menciona que o PGR pediu arquivamentos de 7 inquéritos e que a quebra de sigilo já foi pedida pelo PGR e deverá ser decretada pelo ministro Edson Fachin. A notícia também menciona que advogados dentro do Congresso já começaram a trabalhar em delações premiadas, e que o desespero é tanto que alguns políticos estão ""digitando"" suas delações mesmo sem saber se estão na lista.

A notícia é baseada em informações que podem ser verificadas em fontes oficiais e não há indicações de que seja uma notícia falsa. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
126,"Explicação: A notícia fornece detalhes específicos sobre a PEC do fim do foro privilegiado, incluindo os nomes dos senadores que assinaram o requerimento de urgência e a quantidade de senadores necessários para que a proposta seja votada. A informação é corroborada por fontes e dados concretos, como a data e os nomes dos senadores envolvidos. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
127,"Explicação: A notícia fornece detalhes específicos sobre os pedidos de inquéritos enviados ao Supremo Tribunal Federal (STF) pelo Procurador-Geral da República (PGR), Rodrigo Janot. Ela menciona nomes de parlamentares e ex-parlamentares, incluindo ex-presidentes, ministros e senadores, que estão envolvidos em investigações. Esses detalhes são consistentes com informações públicas e verificáveis sobre as investigações em andamento no STF. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
128,"Explicação: A notícia apresenta informações específicas sobre a PEC do FIM do FORO e a posição do PMDB em relação a ela. No entanto, a notícia não fornece fontes confiáveis ou citações diretas de líderes do PMDB, o que é crucial para verificar a veracidade das afirmações. Além disso, a notícia sugere uma conspiração implícita por parte de Renan Calheiros e outros líderes do PMDB, o que é uma alegação grave que não é comprovada com evidências concretas.

Resposta: 0"
129,"Explicação: A notícia é falsa. O presidente da Colômbia, Juan Manuel Santos, não fez um vídeo admitindo seus erros e pedindo desculpas pela Odebrecht. A notícia é uma fake news que circula na internet e não tem fundamento em fontes confiáveis.

Resposta: 0"
130,"Explicação: A notícia fornece detalhes específicos sobre a perda de patrocinadores pelo Boa Esporte Clube, incluindo a identificação de empresas que terminaram os vínculos e a situação atual com outros patrocinadores. Além disso, a citação do presidente do clube reforça a veracidade das informações. Não há indicações de fontes duvidosas ou informações inconsistentes.

Resposta: 1"
131,"Explicação: A notícia apresenta uma entrevista de Carlos Vereza, onde ele faz críticas ao PT e a Lula. No entanto, não há fontes confiáveis ou contexto adicional que confirmem a veracidade das afirmações feitas por Vereza. Além disso, a notícia não fornece detalhes sobre a tentativa de censura mencionada, o que torna difícil verificar a autenticidade do conteúdo.

Resposta: 0"
132,"Explicação: A notícia é falsa. A entrevista mencionada não existe. Não há evidências de que Lula tenha dado uma entrevista à revista Playboy em 1979 elogiando Hitler. A citação atribuída a Lula é uma invenção e não corresponde a nenhuma declaração real do ex-presidente.

Resposta: 0"
133,"Explicação: A notícia contém informações que são factualmente corretas e podem ser verificadas em fontes confiáveis. O caso envolvendo o hacker que chantageou Marcela Temer e o envolvimento de Alexandre de Moraes são eventos reais e documentados. A ordem judicial que proibiu a Folha de S.Paulo de publicar informações sobre o caso também é um fato verificado. Portanto, a notícia é verdadeira.

Resposta: 1"
134,"Explicação: A notícia menciona um depoimento de Emílio Odebrecht, onde ele afirma que sabia dos pagamentos ilegais e que ele e seu pai, Norberto Odebrecht, faziam doações não contabilizadas a campanhas políticas. No entanto, não há uma fonte confiável ou um link para o vídeo mencionado, o que torna difícil verificar a autenticidade do depoimento. Além disso, a prática de caixa dois é ilegal e, se um depoimento desse tipo fosse verdadeiro, seria de grande importância e provavelmente já teria sido amplamente divulgado e confirmado por fontes confiáveis.

Resposta: 0"
135,"Explicação: A notícia menciona que o goleiro Bruno foi escoltado pela Polícia Militar em seu primeiro dia de treinamento no Boa Esporte. No entanto, não há informações concretas ou fontes confiáveis que confirmem essa informação. A notícia é baseada em uma reportagem da Revista Veja, mas não há detalhes adicionais que corroborem a veracidade do evento descrito. Além disso, a escolta de um jogador de futebol por policiais militares em um veículo Chevrolet Cruze parece ser uma situação incomum e não justificada por informações adicionais.

Resposta: 0"
136,"Explicação: A notícia é verdadeira. A reportagem menciona eventos e pessoas reais, como Luiz Inácio Lula da Silva, Delcídio do Amaral, e a Operação Lava-Jato. Além disso, a notícia é baseada em um depoimento judicial, o que é um contexto oficial e verificado. A sugestão do juiz de mostrar um vídeo a Lula também é um procedimento comum em investigações judiciais.

Resposta: 1"
137,"Explicação: A notícia é uma reportagem que apresenta uma troca de declarações entre Dilma Rousseff e Michel Temer. A reportagem não fornece fontes ou detalhes adicionais que possam ser verificados, como entrevistas ou citações diretas. Portanto, não há como confirmar a veracidade das declarações atribuídas a Dilma e Temer. A notícia parece ser uma reportagem de opinião ou uma análise de um evento público, mas não há evidências concretas para confirmar a veracidade das afirmações.

Resposta: 0"
138,"Explicação: A notícia menciona uma decisão judicial específica da Terceira Vara Federal do Maranhão, que ordena o pagamento de indenizações e pensões para familiares de detentos mortos em presídios do estado. No entanto, não há fontes confiáveis ou detalhes adicionais que confirmem a veracidade dessa informação. A notícia não fornece links para a decisão judicial ou declarações oficiais que possam corroborar a informação. Além disso, a OAB (Ordem dos Advogados do Brasil) não é uma entidade que impetraria ações judiciais diretamente, mas sim advogados individuais ou coletivos.

Resposta: 0"
139,"Explicação: A notícia fornecida pelo jornalista Lauro Jardim sobre a briga entre Sérgio Cabral e Carlos Miranda no presídio Bangu 8 é uma informação que pode ser verificada através de fontes confiáveis e não há indícios de que seja uma notícia falsa. A briga entre os dois, bem como a discordância sobre a delação premiada, são fatos que podem ser confirmados por fontes oficiais ou por outras reportagens de veículos de comunicação respeitados.

Resposta: 1"
140,"Explicação: A notícia é falsa. Não há evidências de que o presidente Michel Temer tenha feito uma confissão pública sobre ""espíritos do mal"" o expulsando do Palácio do Alvorada. A notícia parece ser uma mistura de fatos reais (como a preferência de Temer pelo Palácio Jaburu) com elementos fictícios e especulativos (como a presença de ""fantasmas"" ou ""espíritos do mal"").

Resposta: 0"
141,"Explicação: A notícia fornece detalhes específicos sobre um incidente envolvendo um professor de medicina e um porteiro em um condomínio em Cuiabá, Mato Grosso. A descrição dos eventos, incluindo a discussão, a prisão em flagrante e as declarações das partes envolvidas, é detalhada e parece ser baseada em fontes confiáveis. A presença de testemunhas e a citação de normas do condomínio também adicionam credibilidade à narrativa. No entanto, a notícia não menciona fontes específicas ou documentos que possam ser verificados, o que é um ponto a considerar.

Resposta: 1 (A notícia é verdadeira)"
142,"Explicação: A notícia fornece informações sobre uma declaração oficial do Boa Esporte Clube e a reação de patrocinadores ao evento. A declaração do presidente do clube é clara e específica, e a informação sobre a Nutrends Nutrition e o grupo Góis & Silva também é corroborada por notas oficiais. Não há evidências de que a notícia seja falsa ou que contenha informações inconsistentes.

Resposta: 1"
143,"Explicação: A notícia apresenta detalhes específicos sobre um suposto confronto entre o ex-presidente Lula e seu advogado José Roberto Batochio, incluindo gesticulações e palavras raivosas. No entanto, não há fontes confiáveis ou verificáveis que confirmem esses eventos. Além disso, a notícia menciona um depoimento de Emílio Odebrecht, pai do empresário Marcelo Odebrecht, que está preso em Curitiba, mas não fornece detalhes sobre como esse depoimento pode derrubar Lula. A ausência de fontes confiáveis e a falta de detalhes concretos sugerem que a notícia pode ser uma fake news.

Resposta: 0"
144,"Explicação: A notícia fornece detalhes específicos sobre o depoimento de Fernando Henrique Cardoso (FHC) como testemunha de defesa de Lula em um depoimento ao juiz Sergio Moro. A notícia menciona que FHC afirmou que um presidente não tem conhecimento pleno de tudo o que acontece em seu governo, e que ele nunca ouviu falar de propinas na Petrobras durante sua gestão. A notícia também menciona que FHC participou do depoimento à distância e que ele negou ter recebido doações não registradas para a manutenção de seu instituto. Esses detalhes são consistentes com informações públicas e verificáveis, o que sugere que a notícia é verdadeira.

Resposta: 1"
145,"Explicação: A notícia sobre Michel Temer ser chamado de ""Presidente Poltergeist"" e a alegação de que ele não conseguia dormir devido a ""coisas estranhas e uma péssima energia no local"" é uma piada e não tem base factual. Não há evidências concretas que suportem essas alegações. A mídia brasileira e internacional não reportou esses eventos de maneira séria, e a notícia parece ser uma invenção para criar uma piada.

Resposta: 0"
146,"Explicação: A notícia é falsa. A frase ""meu triplex"" foi atribuída incorretamente a Lula. Na verdade, a frase completa é ""o meu triplex"". A notícia distorce a fala de Lula, sugerindo que ele disse que o triplex é seu, o que não é verdade.

Resposta: 0"
147,"Explicação: A notícia fornecida contém informações que são inconsistentes com os fatos conhecidos. A TV Record não é uma emissora brasileira conhecida por enviar repórteres para a Venezuela para investigar denúncias de corrupção. Além disso, a prisão de repórteres sob a acusação de terrorismo é um cenário altamente improvável e não há evidências concretas que suportem essa alegação. A descrição da prisão e a liberação dos repórteres também não correspondem a eventos verificados.

Resposta: 0"
148,"Explicação: A notícia fornece informações específicas sobre senadores que assinaram um requerimento para a urgência na votação da PEC do fim do foro privilegiado. A lista de senadores mencionados é consistente com a informação de que a PEC foi de autoria de Álvaro Dias. Além disso, o site Antagonista é uma fonte conhecida por reportagens sobre política e pode ser considerado uma fonte confiável para este tipo de informação.

Resposta: 1"
149,"Explicação: A notícia fornecida é uma reportagem sobre declarações do senador Renan Calheiros, que sugere que o ex-presidente Michel Temer está sendo chantageado por Eduardo Cunha, que está preso. A reportagem detalha críticas de Renan ao governo Temer e menciona nomeações de aliados de Cunha para cargos importantes. A informação é baseada em uma fonte confiável, o Congresso em Foco, e não há indícios de desinformação ou manipulação de fatos.

Resposta: 1"
150,"Explicação: A notícia é falsa. O Supremo Tribunal Federal (STF) não tem a prática de liberar listas de delações de forma tão drástica e com requisitos tão específicos como a necessidade de um dispositivo de armazenamento de 1 terabyte. Além disso, a expressão ""meninos do Antagonista"" sugere uma fonte não confiável, e a ideia de que a liberação dessas listas possa ser o ""fim do mundo"" é uma exageração sem fundamento.

Resposta: 0"
151,"Explicação: A notícia é uma análise de um jornalista, Tognolli, sobre a possível estratégia de Marcelo Odebrecht para influenciar o cenário político nacional. A análise se baseia em uma mensagem obtida no celular de Odebrecht, que faz referência a uma tática de destruição de opositores usada pelo ex-presidente do Equador, Gustavo Noboa. A notícia não apresenta fatos concretos ou provas diretas, mas sim uma interpretação e especulação baseada em uma mensagem antiga. Portanto, a notícia é uma opinião e análise, não um fato comprovado.

Resposta: 0"
152,"Explicação: A notícia contém informações que são factualmente corretas, mas também apresenta uma visão crítica e alarmista sobre a situação do Exército Brasileiro. A informação sobre o uso do mesmo fuzil há 45 anos e a obsolescência dos equipamentos de comunicação são factualmente corretas, mas a afirmação de que a munição é suficiente para apenas uma hora de guerra é exagerada e não está respaldada por fontes confiáveis. Além disso, a citação do general Maynard Marques de Santa Rosa e do general Carlos Alberto Pinto Silva é usada para reforçar a crítica, mas não há uma resposta oficial do Ministério da Defesa para contradizer essas afirmações.

Resposta: 0"
153,"Explicação: A notícia fornecida é uma descrição detalhada de um incidente ocorrido durante uma audiência judicial envolvendo o juiz Sérgio Moro e o advogado José Roberto Batochio, que representa Antonio Palocci. A descrição dos eventos e das falas dos envolvidos é consistente com o que é esperado em um ambiente judicial e não há indicações de que a notícia seja uma invenção ou distorção. A notícia é corroborada por um link para um áudio, o que adiciona credibilidade ao relato.

Resposta: 1"
