,output
82,"Explicação: A notícia apresenta uma discussão sobre a importância dos diplomas versus as habilidades na contratação de profissionais, com depoimentos de especialistas e executivos. A informação é baseada em fontes credíveis e não há evidências de desinformação ou manipulação. A notícia é uma reportagem sobre uma discussão relevante no mercado de trabalho e não contém afirmações factualmente incorretas.

Resposta: 1"
83,"Explicação: A notícia é verdadeira. O ministro Eliseu Padilha realmente gravou uma mensagem para o Dia dos Aposentados, pedindo apoio à reforma da Previdência. A mensagem foi divulgada pela assessoria de imprensa e está disponível na internet. Além disso, o presidente Michel Temer e o ministro Carlos Marun também defenderam a reforma da Previdência em suas declarações. A notícia também menciona a necessidade de aprovação da reforma para garantir o pagamento das aposentadorias e evitar problemas financeiros, como os enfrentados por outros países.

Resposta: 1"
84,"Explicação: A notícia é baseada em depoimentos de delação premiada e vídeos divulgados pelo jornal ""Folha de S.Paulo"". Esses depoimentos e vídeos são fontes confiáveis e foram amplamente reportados por diversos meios de comunicação. A notícia detalha acusações feitas por Lúcio Funaro contra José Yunes, Michel Temer, Eduardo Cunha e outros políticos, e inclui declarações de Yunes negando as acusações e afirmando que vai processar Funaro por denúncia caluniosa. A notícia também inclui declarações de advogados e assessorias de defesa dos envolvidos, que contestam as acusações de Funaro. Diante dessas fontes e declarações, a notícia parece ser verdadeira, pois está baseada em fatos e depoimentos documentados.

Resposta: 1"
85,"Explicação: A notícia contém informações sobre a possível denúncia do presidente Michel Temer pela terceira vez pela Procuradoria-Geral da República, bem como estratégias políticas para tentar impedir essa denúncia. Além disso, menciona a saída do delegado Josélio Azevedo do cargo e a troca de comando no grupo de inquéritos especiais. Esses são tópicos que têm sido amplamente discutidos e cobertos pela mídia, o que sugere que a notícia é baseada em informações reais e verificáveis.

Resposta: 1"
86,"Explicação: A notícia é uma análise crítica e opinativa sobre os eventos políticos no Equador e na Venezuela. Ela não apresenta fatos concretos ou dados verificáveis, mas sim interpretações e opiniões do autor. Portanto, não é possível determinar a veracidade ou falsidade da notícia com base em fatos verificáveis.

Resposta: 0"
87,"Explicação: A notícia fornecida é uma compilação de eventos e informações que ocorreram no dia 30 de junho de 2017. Ela menciona eventos políticos, econômicos e judiciais que foram amplamente cobertos pela mídia na época. A notícia é baseada em fontes confiáveis e não há indicações de que seja uma notícia falsa. A informação sobre o presidente Michel Temer, as manifestações, a decisão do STF sobre Aécio Neves e Rodrigo Rocha Loures, e os dados do IBGE sobre desemprego são todos factualmente corretos e foram amplamente reportados na época.

Resposta: 1"
88,"Explicação: A notícia fornecida é uma compilação de eventos e informações que ocorreram em diferentes contextos e datas. Cada item pode ser verificado individualmente para determinar sua veracidade. No entanto, a notícia como um todo é uma coleta de informações que podem ser verdadeiras ou falsas dependendo da fonte e da verificação dos fatos.

Resposta: 1 (A notícia é verdadeira, pois cada item pode ser verificado individualmente e a maioria dos eventos mencionados são factíveis e podem ser confirmados por fontes confiáveis.)"
89,"Explicação: A notícia fornecida é uma análise detalhada e crítica sobre a formação de uma ""Grande Coalizão"" entre a União (CDU e CSU) e os Social-democratas (SPD) na Alemanha. A notícia inclui informações sobre a história política recente, as dificuldades de formação de governo, e críticas específicas ao contrato de coalizão. Embora a notícia contenha muitos detalhes e críticas, ela não fornece fontes diretas ou citações de fontes confiáveis para verificar a veracidade das informações. A análise é baseada em uma perspectiva crítica e não em fatos concretos e verificáveis.

Resposta: 0 (A notícia é falsa)"
90,"Explicação: A notícia é verdadeira. Ela relata um evento real e atualizado sobre a tentativa da Câmara dos Deputados de votar a reforma política, incluindo a criação de um fundo eleitoral e a cláusula de barreira. A reportagem menciona fontes confiáveis e detalha as posições dos líderes políticos sobre a reforma, o que adiciona credibilidade ao conteúdo.

Resposta: 1"
91,"Explicação: A notícia é verdadeira. A reportagem da Folha de S.Paulo detalha um incidente envolvendo o deputado Wladimir Costa, que compartilhou um meme homofóbico no WhatsApp, e também menciona uma acusação de assédio contra a jornalista Basília Rodrigues. A Folha de S.Paulo é uma fonte confiável e a notícia é corroborada por fontes adicionais, como a assessoria de imprensa do grupo Bandeirantes e o deputado Julio Delgado.

Resposta: 1"
92,"Explicação: A notícia é verdadeira. Ela relata um evento real, a declaração do presidente Michel Temer após ser inocentado pelo Tribunal Superior Eleitoral (TSE) e a expectativa de que a Procuradoria-Geral da República (PGR) apresente denúncia contra ele. A notícia também menciona a investigação no Supremo Tribunal Federal (STF) e a posição de Temer sobre a legalidade das instituições públicas. Todas as informações são corroboradas por fontes confiáveis e não há indícios de desinformação ou manipulação.

Resposta: 1"
93,"Explicação: A notícia fornece um resumo detalhado do depoimento de Lula ao juiz Sérgio Moro, incluindo trechos específicos do depoimento. O conteúdo do depoimento é amplamente coberto, incluindo a defesa de Lula contra as acusações de receber propina da Odebrecht e a discussão sobre a criação do Instituto Lula. A notícia é baseada em fontes confiáveis e fornece uma visão detalhada do depoimento, o que sugere que a notícia é verdadeira.

Resposta: 1"
94,"Explicação: A notícia fornece detalhes específicos sobre mísseis secretos da Coreia do Norte, incluindo descrições de dois tipos de mísseis (Hwasong-13 e Pukguksong-3) e a estratégia de Pyongyang de usar imagens para exibir seu poder militar. A notícia cita fontes confiáveis, como a KCNA e especialistas sul-coreanos, e fornece contexto histórico sobre vazamentos anteriores de informações. Embora a notícia seja detalhada e pareça bem fundamentada, a verificação de informações específicas sobre mísseis e estratégias militares pode ser complexa e requerer verificação adicional.

Resposta: 1 (A notícia é verdadeira)"
95,"Explicação: A notícia é verdadeira. A suspensão da transferência de Sérgio Cabral para o presídio federal de Campo Grande (MS) pelo ministro Gilmar Mendes do STF é um evento real e documentado. A decisão foi tomada após Cabral fazer comentários sobre a atividade empresarial da família do juiz Marcelo Bretas, que autorizou a transferência. A decisão de Gilmar Mendes foi baseada em uma análise de que não havia justificativa para a transferência, e ele encaminhou o habeas corpus à Procuradoria Geral da República para que o Ministério Público se manifeste sobre o caso.

Resposta: 1"
96,"Explicação: A notícia fornecida é uma análise detalhada e bem fundamentada sobre a tensão entre a Rússia e o Ocidente, com base em fontes confiáveis e especialistas reconhecidos. A notícia inclui citações de um acadêmico renomado, Mark Galeotti, que é um dos mais consultados especialistas ocidentais sobre a Rússia contemporânea. A análise aborda diversos aspectos do conflito, incluindo a motivação de Putin, a política de reset, a interferência nas eleições norte-americanas e a estratégia de Putin em relação à Síria. A notícia é baseada em fatos e análises de especialistas, o que a torna uma fonte confiável e informativa.

Resposta: 1"
97,"Explicação: A notícia fornecida é uma reportagem detalhada sobre as eleições presidenciais no Chile, incluindo informações sobre os candidatos, os resultados parciais, e os eventos que ocorreram durante o dia de votação. A reportagem menciona fontes confiáveis, como o órgão eleitoral do país e a EFE, e fornece detalhes sobre os candidatos e suas posições políticas. Além disso, a notícia inclui informações sobre a situação econômica do Chile e os desafios enfrentados pelo país. Todas essas informações são consistentes com os eventos reais e as fontes confiáveis, o que indica que a notícia é verdadeira.

Resposta: 1"
98,"Explicação: A notícia fornece detalhes específicos sobre a 45ª edição do Festival de Cinema de Gramado, incluindo datas, filmes, categorias e premiações. Esses detalhes são consistentes com informações conhecidas sobre o festival e não há indicações de que a notícia seja uma fake news. A notícia é corroborada por fontes confiáveis e não há contradições ou inconsistências evidentes.

Resposta: 1"
99,"Explicação: A notícia é baseada em um relatório do Tribunal de Contas do Estado (TCE) de São Paulo, que aponta problemas contábeis e a ausência de bens no Instituto Butantan. O relatório menciona inconsistências em lançamentos contábeis, pagamentos de multas por atraso de contas, e a ausência de bens físicos que totalizam mais de R$ 8,6 milhões. O Instituto Butantan confirmou que está à disposição do TCE para esclarecimentos e que eventuais problemas serão corrigidos pela nova gestão. A notícia é corroborada por fontes oficiais e não há indicações de que seja uma notícia falsa.

Resposta: 1"
100,"Explicação: A notícia é verdadeira. A discussão entre os ministros Luís Roberto Barroso e Gilmar Mendes durante uma sessão do Supremo Tribunal Federal (STF) foi amplamente coberta pela mídia e confirmada por diversas fontes confiáveis. A troca de acusações e críticas entre os dois ministros é um evento público e bem documentado.

Resposta: 1"
101,"Explicação: A notícia é verdadeira. Ela reporta informações sobre um projeto de lei que regulamenta aplicativos de transporte individual pago, como o Uber e Cabify, e inclui declarações do autor do projeto, o deputado Carlos Zarattini. A notícia também menciona a posição de taxistas e empresas de aplicativos sobre o projeto, além de detalhar o processo de tramitação no Senado. Todas essas informações são factuais e corroboradas por fontes confiáveis.

Resposta: 1"
102,"Explicação: A notícia é verdadeira. A decisão de Gilmar Mendes de suspender as medidas cautelares concedidas à ex-governadora Rosinha Garotinho e ao seu marido Anthony Garotinho foi amplamente coberta pela mídia e confirmada por fontes oficiais. A decisão foi tomada com base em uma avaliação de que as medidas cautelares eram desproporcionais e não havia indícios de reiteração delituosa por parte de Rosinha Garotinho.

Resposta: 1"
103,"Explicação: A notícia é verdadeira. Ela é baseada em fontes confiáveis como a Reuters, agências de notícias locais e declarações de líderes mundiais. A comunidade internacional, incluindo os Estados Unidos, China, Japão, França, Rússia, Coreia do Sul e União Europeia, condenou o teste nuclear da Coreia do Norte. Além disso, a Agência Internacional de Energia Atômica (AIEA) também confirmou o teste. A notícia é consistente com eventos recentes e declarações de líderes mundiais, o que reforça sua veracidade.

Resposta: 1"
104,"Explicação: A notícia fornece detalhes específicos sobre a viagem do presidente Michel Temer para a base naval de Restinga de Marambaia no Rio de Janeiro, incluindo datas, reuniões com ministros e a intenção de reduzir o preço do gás de cozinha. Esses detalhes são corroborados por fontes confiáveis, como a assessoria do presidente e o blog do jornalista Valdo Cruz. Além disso, a notícia menciona a redução da comitiva presidencial e a previsão de retorno do presidente a Brasília, o que são informações que podem ser verificadas publicamente. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
105,"Explicação: A notícia fornece detalhes específicos sobre a entrega de ambulâncias pelo presidente Michel Temer no Rio Grande do Sul, incluindo a participação de ministros, prefeitos e outros aliados políticos. A informação é corroborada por fontes oficiais, como o ministro Eliseu Padilha e o Ministério da Saúde. Além disso, a notícia menciona eventos anteriores e futuros, como a viagem a Maceió e a participação em um funeral em Lisboa, o que adiciona credibilidade ao relato. Não há indicações de fontes duvidosas ou informações contraditórias.

Resposta: 1"
106,"Explicação: A notícia fornecida é uma reportagem detalhada sobre a votação na Câmara dos Deputados que resultou no arquivamento da denúncia por corrupção passiva contra o presidente Michel Temer. A reportagem inclui informações sobre o número de votos, a presença de deputados, os discursos dos parlamentares e as ações do presidente Temer. Todas essas informações são corroboradas por fontes confiáveis e são consistentes com os eventos que ocorreram na data mencionada. Portanto, a notícia é verdadeira.

Resposta: 1"
107,"Explicação: A notícia fornece detalhes específicos sobre o Busuu.com, incluindo a criação da plataforma, os idiomas oferecidos, o número de usuários, e a estratégia de aprendizado interativo. Além disso, inclui uma entrevista com o CEO Bernhard Niesner, que fornece informações detalhadas sobre a plataforma e suas funcionalidades. Esses detalhes são consistentes com informações públicas e verificáveis sobre o Busuu.com e sua operação. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
108,"Explicação: A notícia fornecida é uma análise histórica e cronológica das expulsões de diplomatas russos dos EUA ao longo dos anos, incluindo eventos recentes como a expulsão de 60 diplomatas russos em resposta ao envenenamento do ex-espião russo Serguei Skripal. A notícia é baseada em fatos históricos e eventos bem documentados, e não há indicação de que a informação seja falsa ou distorcida. A notícia é uma compilação de eventos reais e não contém elementos de desinformação ou fake news.

Resposta: 1"
109,"Explicação: A notícia é verdadeira. O texto fornecido é um pronunciamento oficial do presidente Michel Temer sobre a denúncia apresentada pela Procuradoria-Geral da República (PGR) contra ele pelo crime de corrupção passiva. O pronunciamento foi feito no Palácio do Planalto e foi amplamente divulgado pela mídia. O conteúdo do pronunciamento é consistente com as informações fornecidas na notícia, e não há indícios de que a notícia seja falsa ou manipulada.

Resposta: 1"
110,"Explicação: A notícia é verdadeira. Ela é baseada em fatos verificáveis e reportados por fontes confiáveis, como o G1. A notícia menciona a abertura de processos pelo Conselho de Ética da Câmara contra Eduardo Bolsonaro, com acusações específicas de cuspir em Jean Wyllys e de editar um vídeo para prejudicar Wyllys. As declarações de Eduardo Bolsonaro e Jean Wyllys também são citadas, adicionando contexto e detalhes ao evento.

Resposta: 1"
111,"Explicação: A notícia apresenta uma análise crítica sobre a reforma da Previdência no Brasil, destacando a impopularidade da proposta e a dificuldade de sua aprovação. Ela menciona a tentativa de Fernando Henrique Cardoso e Luiz Inácio Lula da Silva de reformar a Previdência, bem como a situação atual do Brasil com um déficit previdenciário significativo. A notícia também menciona a situação de políticos que acumulam pensões e aposentadorias, destacando a contradição entre a proposta de reforma e os privilégios existentes. A reportagem citada na notícia é de um jornal de grande circulação, o que adiciona credibilidade ao conteúdo.

Resposta: 1 (A notícia é verdadeira)"
112,"Explicação: A notícia é verdadeira. A entrevista de Michel Temer à Folha de S. Paulo foi amplamente coberta pela mídia e confirmada por diversas fontes. A citação de Temer sobre a ""admissão de culpa"" ao renunciar e sua declaração de que ""se quiserem, me derrubem"" são parte do conteúdo da entrevista. Além disso, a notícia inclui detalhes específicos sobre o inquérito no STF, as delações dos donos da JBS, e a decisão da Ordem dos Advogados do Brasil de apresentar pedido de impeachment, todos os quais são fatos verificáveis e documentados.

Resposta: 1"
113,"Explicação: A notícia é verdadeira. Ela relata uma decisão do Supremo Tribunal Federal (STF) sobre o destino das denúncias contra o ex-presidente Michel Temer, que não terão foro privilegiado no STF após ele deixar o cargo em janeiro de 2019. As denúncias serão analisadas pela Justiça Federal de Brasília, conforme decidido pelos ministros do STF. A notícia também menciona a divisão de opiniões entre os ministros sobre o local onde os processos deveriam ser enviados, com alguns defendendo que os casos deveriam ser remetidos ao Paraná e outros ao Distrito Federal.

Resposta: 1"
114,"Explicação: A notícia é verdadeira. Ela relata um evento real que ocorreu no Campeonato Gaúcho, onde o técnico do Grêmio, Renato Gaúcho, fez declarações sobre uma denúncia contra ele e o zagueiro Kannemann. A denúncia foi feita pela Procuradoria do Tribunal de Justiça Desportiva (TJD-RS) após o Grêmio eliminar o Inter nas quartas de final e o Avenida nas semifinais. Renato Gaúcho criticou o procurador Renan Eduardo Cardoso, sugerindo que ele é torcedor do Internacional e que sua decisão de denunciar o técnico foi influenciada por sua paixão pelo clube. A notícia também menciona que o Grêmio enfrentará o Brasil de Pelotas na final do Campeonato Gaúcho.

Resposta: 1"
115,"Explicação: A notícia fornecida é uma descrição detalhada e factual sobre a eleição presidencial francesa, incluindo informações sobre os candidatos, suas propostas e os eventos recentes que podem influenciar a votação. A notícia é baseada em fontes confiáveis e não contém informações que possam ser consideradas falsas ou desinformadas.

Resposta: 1"
116,"Explicação: A notícia fornece detalhes específicos sobre um reajuste na tarifa de energia elétrica no Ceará, incluindo a bandeira tarifária vermelha patamar 2 e a justificativa para o aumento. A Agência Nacional de Energia Elétrica (Aneel) é uma entidade oficial responsável por regulamentar o setor de energia elétrica no Brasil, e a resolução mencionada é uma informação que pode ser verificada em fontes oficiais. Portanto, a notícia parece ser bem fundamentada e não há indícios de que seja falsa.

Resposta: 1"
117,"Explicação: A notícia fornece dicas e orientações sobre como proteger computadores e celulares contra ciberataques, incluindo atualizações de software, backup de arquivos, e cautela ao abrir anexos e links recebidos por e-mail. Essas orientações são baseadas em práticas recomendadas de segurança cibernética e são amplamente reconhecidas como eficazes para prevenir ciberataques. Portanto, a notícia é verdadeira.

Resposta: 1"
118,"Explicação: A notícia é verdadeira. A reunião entre Kim Jong-un e Donald Trump foi confirmada por fontes oficiais, incluindo o conselheiro de Segurança Nacional da Coreia do Sul e a Casa Branca. A reunião está sendo planejada para maio e ambos os líderes estão comprometidos com a desnuclearização da Coreia do Norte.

Resposta: 1"
119,"Explicação: A notícia fornecida é detalhada e inclui informações de várias fontes, como a Polícia Militar, o Corpo de Bombeiros, a prefeitura e o delegado responsável pelo caso. Além disso, a notícia menciona detalhes específicos sobre o incidente, como o número de vítimas, a condição de saúde do agressor, e as ações tomadas pelas autoridades. A presença de depoimentos de familiares e a menção de documentos encontrados na casa do agressor também adicionam credibilidade à narrativa. Portanto, não há indícios de que a notícia seja falsa.

Resposta: 1"
120,"Explicação: A notícia fornecida é uma análise detalhada e abrangente do primeiro ano de governo de Donald Trump, cobrindo uma ampla gama de tópicos, incluindo economia, relações internacionais, políticas internas e questões ambientais. A notícia é baseada em fontes confiáveis e fornece uma visão equilibrada dos eventos e decisões tomadas pelo presidente durante seu primeiro ano no cargo. Portanto, a notícia é verdadeira.

Resposta: 1"
121,"Explicação: A notícia é verdadeira. Ela se baseia em fontes confiáveis, como o Departamento de Defesa dos EUA, a BBC Mundo e especialistas em armas nucleares. A notícia descreve um sistema de arma nuclear russo, o Status-6, que é considerado uma ameaça pelos EUA e foi incluído em um documento oficial do Pentágono. A notícia também menciona a revisão da política nuclear dos EUA e a intenção de aumentar o orçamento da Defesa, o que é um tema relevante e bem documentado.

Resposta: 1"
122,"Explicação: A notícia fornecida é detalhada e inclui informações específicas sobre o caso de Sérgio Cabral, o juiz Marcelo Bretas, e o Ministério Público Federal (MPF). A notícia menciona detalhes como o interrogatório, a discussão entre Cabral e Bretas, e a decisão de Bretas de acolher o pedido de transferência de Cabral para um presídio federal. Além disso, a notícia cita fontes e fornece contexto sobre o caso, o que é um indicativo de que a notícia é baseada em informações reais e verificáveis. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
123,"Explicação: A notícia fornece detalhes específicos sobre incidentes de violência em escolas em Goiás, incluindo a morte de alunos e a resposta das escolas e especialistas. A reportagem menciona fontes confiáveis, como a Assembleia Legislativa de Goiás, psicólogos e coordenadores de escolas, e inclui depoimentos de pais e alunos. Além disso, a notícia aborda medidas preventivas e de combate ao bullying, como a realização de audiências públicas e a implementação de projetos educacionais. Esses elementos indicam que a notícia é bem fundamentada e baseada em informações verificáveis.

Resposta: 1"
124,"Explicação: A notícia menciona que o presidente Michel Temer assinou uma medida provisória que reduz a idade mínima para saque do PIS/Pasep para 60 anos. No entanto, a notícia não fornece fontes confiáveis ou detalhes específicos sobre a reedição da medida provisória ou as mudanças feitas. Além disso, a notícia não menciona se a medida foi realmente aprovada pelo Congresso ou se há alguma confirmação oficial sobre a alteração da idade mínima.

Resposta: 0"
125,"Explicação: A notícia fornecida é uma análise detalhada e contextualizada sobre o ano de 1968, suas revoluções e impactos culturais e políticos. Ela menciona eventos históricos, figuras importantes e a evolução das lutas sociais e políticas ao longo do tempo. A notícia é baseada em fatos históricos e em análises de especialistas, o que a torna uma fonte confiável e informativa. Portanto, a notícia é verdadeira.

Resposta: 1"
126,"Explicação: A notícia é verdadeira. Ela apresenta uma análise histórica e política dos Jogos Olímpicos, destacando como eventos esportivos têm sido utilizados como ferramentas de diplomacia e propaganda política ao longo dos séculos. A notícia menciona eventos e figuras históricas reais, como a participação de Jesse Owens e Luz Long nos Jogos de 1936, a criação das Spartakiadas pelos soviéticos, e o protesto de Tommie Smith e John Carlos em 1968. Além disso, a notícia discute a relação entre os Jogos Olímpicos e a política, incluindo a participação de atletas de Israel em Munique em 1972 e a inclusão de equipes de refugiados em 2016. Todos esses fatos são bem documentados e verificáveis.

Resposta: 1"
127,"Explicação: A notícia é verdadeira. O Papa Francisco realmente fez declarações sobre a compatibilidade entre a teoria do Big Bang e a intervenção divina, e essas declarações foram reportadas por um jornalista respeitado. A notícia é baseada em um evento real e em declarações do Papa Francisco, e não há evidências de que a notícia seja uma fake news.

Resposta: 1"
128,"Explicação: A notícia fornecida é uma reportagem detalhada sobre a indicação do ministro Alexandre de Moraes para a vaga de ministro do Supremo Tribunal Federal (STF) deixada por Teori Zavascki. A reportagem inclui informações sobre a indicação, a sabatina no Senado, a licença do ministro, e detalhes sobre a carreira de Alexandre de Moraes. Todas as informações são consistentes com fontes confiáveis e não há indícios de desinformação ou fake news. A notícia é corroborada por fontes oficiais, como o porta-voz da Presidência e a assessoria do Ministério da Justiça.

Resposta: 1"
129,"Explicação: A notícia fornecida é uma análise detalhada e crítica sobre a situação política e econômica da Venezuela sob o governo de Hugo Chávez. Ela inclui informações sobre a ocupação do espaço público e político, a economia, a inflação, a segurança pública, e a relação com outros países, como o Brasil. A notícia é baseada em fontes e eventos reais, como a presença da oposição na Assembleia, as medidas do governo para neutralizar a oposição, e a crítica da Organização dos Estados Americanos (OEA) à Lei Habilitante. Além disso, a notícia menciona eventos específicos, como a desastrosa tentativa de golpe em 2002 e a desastrada decisão de boicotar as eleições em 2005, que são fatos históricos bem documentados.

Resposta: 1"
130,"Explicação: A notícia é verdadeira. Ela apresenta uma série de depoimentos de mulheres que comentam músicas que consideram politicamente incorretas, além de entrevistas com compositores e uma socióloga que discutem a questão. A reportagem é detalhada e inclui citações diretas de várias fontes, o que reforça a veracidade do conteúdo.

Resposta: 1"
131,"Explicação: A notícia é baseada em fontes confiáveis e contém detalhes específicos sobre a visita de Donald Trump ao Japão, suas declarações sobre a Coreia do Norte e o apoio do primeiro-ministro japonês, Shinzo Abe. A notícia também menciona eventos recentes, como o tiroteio em uma igreja no Texas e a viagem de Trump à Ásia. Todos esses elementos são consistentes com informações conhecidas e verificáveis.

Resposta: 1"
132,"Explicação: A notícia é baseada em um relatório da Polícia Federal (PF) que aponta para uma série de chamadas telefônicas entre o senador Aécio Neves e o ministro Gilmar Mendes. O relatório menciona que essas chamadas ocorreram no período entre 16 de março e 13 de maio de 2017, e que ao menos uma das chamadas foi feita no dia em que o ministro decidiu suspender um interrogatório do tucano. A notícia também menciona que o tema das conversas era a reforma política, conforme afirmado pela assessoria do senador. A PF destaca que a frequência de contato entre as autoridades não tem relação direta com os conteúdos em investigação na Operação Patmos.

Resposta: 1 (A notícia é verdadeira)"
133,"Explicação: A notícia fornece detalhes específicos sobre um incidente ocorrido durante um protesto em Goiânia, incluindo a descrição do evento, as declarações das partes envolvidas, e a resposta das autoridades. A reportagem menciona fontes confiáveis, como o G1, a Polícia Militar, e a Polícia Civil, e inclui citações diretas de testemunhas e vítimas. Além disso, a notícia é corroborada por vídeos e informações de outras fontes, como a TV Anhanguera e a Secretaria Especial de Comunicação Social da Presidência. Todos esses elementos indicam que a notícia é bem fundamentada e verificada.

Resposta: 1"
134,"Explicação: A notícia fornece detalhes específicos sobre uma pesquisa do Datafolha, incluindo porcentagens de preferências para diferentes candidatos, cenários de segundo turno e margem de erro. Esses são elementos que geralmente são verificáveis e podem ser confirmados por fontes confiáveis. Além disso, a notícia menciona a intenção de Marina Silva de se candidatar, o que é um evento público e pode ser confirmado por fontes de notícias confiáveis.

Resposta: 1"
135,"Explicação: A notícia é verdadeira. O ministro Carlos Marun, responsável pela Secretaria de Governo, fez declarações públicas sobre a liberação de recursos de bancos públicos em troca de apoio à reforma da Previdência. Ele admitiu que está usando a liberação de dinheiro da Caixa Econômica Federal como moeda de troca com governadores para que eles pressionem deputados a aprovarem as mudanças nas regras de aposentadoria. Além disso, a notícia menciona uma reunião entre o presidente Michel Temer e o presidente da Câmara, Rodrigo Maia, para discutir uma estratégia para a aprovação da nova Previdência em fevereiro. Esses fatos são confirmados por fontes confiáveis e não há indícios de que a notícia seja falsa.

Resposta: 1"
136,"Explicação: A notícia fornece detalhes específicos sobre a existência de bunkers para presidentes dos EUA, incluindo a localização e a história de alguns desses bunkers. A informação é corroborada por fontes confiáveis, como a revista Esquire e a Agência Federal de Gerenciamento de Emergência (FEMA). Além disso, a notícia menciona a construção de bunkers por indivíduos particulares, como Marjorie Merriweather Post, e a reativação de bunkers após eventos significativos, como os ataques de 11 de setembro. Esses detalhes são consistentes com a realidade histórica e as práticas de segurança dos EUA.

Resposta: 1"
137,"Explicação: A notícia fornecida é uma análise detalhada das possíveis mudanças nas relações internacionais e políticas internas dos Estados Unidos com a chegada de Donald Trump ao poder. A notícia é baseada em declarações e promessas de campanha de Trump, bem como em declarações de outros líderes e analistas. Embora a notícia contenha informações específicas e detalhadas sobre as possíveis mudanças, ela não apresenta fontes diretas ou citações de fontes confiáveis para cada uma das afirmações feitas. Portanto, a notícia pode ser considerada uma análise de tendências e possíveis mudanças, mas não uma notícia factual confirmada.

Resposta: 0"
138,"Explicação: A notícia é verdadeira. Ela relata eventos e ações específicas que ocorreram no processo judicial envolvendo o ex-presidente Luiz Inácio Lula da Silva e seu filho Luís Cláudio. A notícia menciona detalhes concretos, como a desistência da oitiva de testemunhas, a mobilização do Judiciário para intimar depoentes, e a estratégia da defesa. Além disso, a notícia cita fontes e fatos verificáveis, como a 10a Vara da Justiça Federal e o Tribunal Regional Federal da 1a Região, o que adiciona credibilidade ao relato.

Resposta: 1"
139,"Explicação: A notícia fornecida é detalhada e inclui informações específicas sobre a morte de Manuel Antonio Noriega, incluindo a data, o local, as circunstâncias e as fontes de confirmação. Além disso, a notícia menciona detalhes históricos e eventos relacionados à vida de Noriega, o que adiciona credibilidade ao relato. A morte de Noriega foi confirmada por fontes oficiais, como seu advogado e o secretário de Estado de Comunicação do Panamá.

Resposta: 1"
140,"Explicação: A notícia fornecida é uma análise detalhada das mudanças nas relações entre os Estados Unidos e o mundo sob a presidência de Donald Trump. A BBC Brasil, uma fonte respeitável, lista sete mudanças significativas, incluindo tensões na Ásia, mudanças na política em relação à Coreia do Norte, tensões com a Rússia, mudanças na política de comércio e mudanças na política de mudanças climáticas. Todas as informações apresentadas são factuais e baseadas em eventos reais que ocorreram durante o governo de Trump. Portanto, a notícia é verdadeira.

Resposta: 1"
141,"Explicação: A notícia é verdadeira. Ela é baseada em informações fornecidas por fontes confiáveis, como a CNN e o The New York Times, e detalha a liberação de documentos secretos sobre o assassinato de John F. Kennedy. A notícia também menciona a decisão do governo dos EUA de adiar a divulgação de alguns documentos para proteger a segurança nacional e as relações internacionais, o que é uma prática comum em casos de documentos sensíveis.

Resposta: 1"
142,"Explicação: A notícia fornece detalhes específicos sobre o crime, incluindo a localização, a data, a identidade do suspeito, e a descrição do crime. Além disso, menciona a presença de câmeras de segurança que flagraram o crime e a prisão em flagrante do suspeito. A descrição dos eventos e a citação de fontes, como o delegado e o padre, adicionam credibilidade à notícia. Não há indicações de que a notícia seja uma fake news.

Resposta: 1"
143,"Explicação: A notícia fornece detalhes específicos sobre os bilionários mais jovens do mundo, que são noruegueses, e explica os fatores que contribuem para essa liderança. A notícia menciona fontes confiáveis como a revista Forbes e o Fundo Monetário Internacional (FMI), e inclui citações de especialistas em economia e educação. Além disso, a notícia detalha a dinâmica familiar, o sistema educacional e a economia da Noruega, fornecendo uma explicação coerente e bem fundamentada para a posição dos noruegueses.

Resposta: 1"
144,"Explicação: A notícia é verdadeira. Ela apresenta histórias de pessoas que vivem com transtorno obsessivo compulsivo (TOC), descrevendo como objetos cotidianos podem desencadear pensamentos invasivos e compulsões. A BBC é uma fonte confiável e a notícia é baseada em depoimentos de pessoas reais que sofrem com o TOC. A descrição dos sintomas e do impacto do TOC na vida das pessoas é detalhada e coerente com o que é conhecido sobre o transtorno.

Resposta: 1"
145,"Explicação: A notícia fornece detalhes específicos sobre a votação no Senado que derrubou o afastamento de Aécio Neves. Ela menciona o número de votos, a necessidade de votos para a derrubada, a ausência de senadores e a condição do presidente do Senado. Esses detalhes são consistentes com informações públicas e verificáveis, como a composição do Senado e as regras de votação. Portanto, a notícia parece ser verdadeira.

Resposta: 1"
146,"Explicação: A notícia sobre a criação da Polícia Legislativa pela Câmara Municipal de Rio Branco é verdadeira. A criação de uma polícia legislativa é uma prática comum em várias instituições legislativas ao redor do mundo, incluindo o Senado Federal brasileiro. A publicação no Diário Oficial do Estado do Acre (DOU) é uma evidência de que a decisão foi formalizada e publicada oficialmente. A descrição dos objetivos e responsabilidades da Polícia Legislativa, bem como a menção ao reforço das Polícias Militar e Civil, são detalhes que corroboram a veracidade da notícia.

Resposta: 1"
